x-axis,1
second,Volt
-2.216400E-03,-763.819087E-03
-2.216300E-03,-763.819087E-03
-2.216200E-03,-763.819087E-03
-2.216100E-03,-783.919590E-03
-2.216000E-03,-763.819087E-03
-2.215900E-03,-783.919590E-03
-2.215800E-03,-743.718585E-03
-2.215700E-03,-743.718585E-03
-2.215600E-03,-783.919590E-03
-2.215500E-03,-783.919590E-03
-2.215400E-03,-783.919590E-03
-2.215300E-03,-763.819087E-03
-2.215200E-03,-743.718585E-03
-2.215100E-03,-743.718585E-03
-2.215000E-03,-783.919590E-03
-2.214900E-03,-763.819087E-03
-2.214800E-03,-783.919590E-03
-2.214700E-03,-783.919590E-03
-2.214600E-03,-763.819087E-03
-2.214500E-03,-783.919590E-03
-2.214400E-03,-763.819087E-03
-2.214300E-03,-743.718585E-03
-2.214200E-03,-763.819087E-03
-2.214100E-03,-783.919590E-03
-2.214000E-03,-783.919590E-03
-2.213900E-03,-743.718585E-03
-2.213800E-03,-783.919590E-03
-2.213700E-03,-783.919590E-03
-2.213600E-03,-783.919590E-03
-2.213500E-03,-763.819087E-03
-2.213400E-03,-763.819087E-03
-2.213300E-03,-743.718585E-03
-2.213200E-03,-804.020092E-03
-2.213100E-03,-763.819087E-03
-2.213000E-03,-743.718585E-03
-2.212900E-03,-783.919590E-03
-2.212800E-03,-763.819087E-03
-2.212700E-03,-763.819087E-03
-2.212600E-03,-804.020092E-03
-2.212500E-03,-763.819087E-03
-2.212400E-03,-763.819087E-03
-2.212300E-03,-783.919590E-03
-2.212200E-03,-763.819087E-03
-2.212100E-03,-783.919590E-03
-2.212000E-03,-763.819087E-03
-2.211900E-03,-763.819087E-03
-2.211800E-03,-763.819087E-03
-2.211700E-03,-763.819087E-03
-2.211600E-03,-783.919590E-03
-2.211500E-03,-743.718585E-03
-2.211400E-03,-763.819087E-03
-2.211300E-03,-783.919590E-03
-2.211200E-03,-763.819087E-03
-2.211100E-03,-763.819087E-03
-2.211000E-03,-763.819087E-03
